,icon,Trip ID,precipIntensity,precipProbability,temperature,apparentTemperature,windSpeed,Trip Seconds,Trip Miles,Fare,Trip Total
0,clear-day,1275,1.6941176470588233e-05,0.0027058823529411765,50.669992156862705,49.144909803921564,3.448149019607841,846.2603921568627,3.148776470588236,13.278807843137255,15.470149019607836
1,clear-night,1284,1.4797507788161994e-06,0.00019470404984423675,44.250202492211784,43.093325545171275,2.095264797507789,833.5409197194076,2.8988862928348857,12.546604361370726,14.71080996884736
2,cloudy,1936,0.00023140495867768603,0.029922520661157043,41.76333161157026,39.07466425619833,4.463822314049578,742.4725956566701,2.8937086776859533,11.688403925619822,13.757226239669405
3,fog,219,0.0001397260273972603,0.019269406392694064,39.50789954337899,37.16100456621005,3.2747945205479434,822.7397260273973,2.738447488584476,11.822876712328767,13.652968036529682
4,partly-cloudy-day,2288,7.639860139860142e-05,0.008299825174825174,54.884270104895144,53.77194055944071,3.922648601398605,713.2614779186707,2.867779720279724,12.512639860139865,14.47535839160839
5,partly-cloudy-night,1174,4.8892674616695066e-05,0.005971039182282795,49.13387563884154,47.995647359454864,2.793390119250424,804.8347529812606,2.6500511073253836,12.149991482112439,14.096771720613292
6,rain,639,0.034485133020344276,0.7409389671361498,54.6789827856026,53.748356807511776,3.959467918622847,782.4796238244514,3.5805633802816836,12.172472613458517,14.184835680751165
7,snow,27,0.00661111111111111,0.485925925925926,33.2774074074074,29.696296296296296,4.898148148148147,588.8888888888889,1.534074074074074,8.595925925925926,9.725555555555555
