,summary,new time,Trip ID,precipIntensity,precipProbability,temperature,apparentTemperature,windSpeed
0,Clear,2013-01-02,1,0.0,0.0,11.49,11.49,2.55
1,Clear,2013-01-04,6,0.0,0.0,17.561666666666667,8.576666666666666,6.521666666666666
2,Clear,2013-01-05,1,0.0,0.0,22.9,22.9,2.67
3,Clear,2013-01-07,2,0.0,0.0,21.915,15.16,5.0649999999999995
4,Clear,2013-01-09,1,0.0,0.0,36.65,31.34,6.63
5,Clear,2013-01-10,1,0.0,0.0,28.51,28.51,0.22
6,Clear,2013-01-14,3,0.0,0.0,12.69,8.75,3.046666666666667
7,Clear,2013-01-16,2,0.0,0.0,22.895,18.814999999999998,4.575
8,Clear,2013-01-17,3,0.0,0.0,27.25666666666667,21.636666666666667,4.913333333333333
9,Clear,2013-01-18,1,0.0,0.0,19.26,19.26,0.39
10,Clear,2013-01-19,1,0.0,0.0,39.14,34.19,6.85
11,Clear,2013-01-20,3,0.0,0.0,15.273333333333333,5.26,7.156666666666666
12,Clear,2013-01-22,1,0.0,0.0,0.75,-8.41,4.23
13,Clear,2013-01-26,2,0.0002,0.035,20.645,16.925,3.2
14,Clear,2013-02-01,2,0.0,0.0,4.5649999999999995,-6.875,6.38
15,Clear,2013-02-13,4,0.0,0.0,27.814999999999998,27.0475,1.9124999999999996
16,Clear,2013-02-15,2,0.0,0.0,28.85,23.18,5.215
17,Clear,2013-02-16,5,0.0,0.0,15.971999999999998,8.222,5.072
18,Clear,2013-02-17,4,0.0,0.0,16.5025,16.5025,1.3275000000000001
19,Clear,2013-02-20,6,0.0,0.0,9.976666666666667,0.006666666666666654,6.028333333333333
20,Clear,2013-02-24,4,0.0001,0.045,24.322499999999998,22.575,2.8875
21,Clear,2013-03-03,2,0.00035,0.06,24.905,22.865000000000002,2.8649999999999998
22,Clear,2013-03-04,1,0.0,0.0,20.41,20.41,0.56
23,Clear,2013-03-08,1,0.0,0.0,24.8,24.8,0.21
24,Clear,2013-03-14,2,0.0,0.0,24.23,24.23,1.265
25,Clear,2013-03-19,2,0.0,0.0,26.1,15.46,11.809999999999999
26,Clear,2013-03-20,1,0.0,0.0,15.73,6.57,6.28
27,Clear,2013-03-21,4,0.0,0.0,22.1875,15.0375,5.4925
28,Clear,2013-03-22,4,0.0,0.0,26.942500000000003,26.942500000000003,1.6575000000000002
29,Clear,2013-03-28,2,0.0,0.0,35.629999999999995,35.629999999999995,1.66
30,Clear,2013-03-29,1,0.0,0.0,51.37,51.37,1.12
31,Clear,2013-03-30,1,0.0,0.0,31.38,31.38,0.0
32,Clear,2013-03-31,2,0.0,0.0,51.25,49.855000000000004,6.87
33,Clear,2013-04-02,4,0.0,0.0,28.855,25.817500000000003,3.4724999999999997
34,Clear,2013-04-03,4,0.0,0.0,32.445,31.0375,2.2625
35,Clear,2013-04-04,1,0.0,0.0,29.28,29.28,1.02
36,Clear,2013-04-05,7,0.0,0.0,42.68142857142857,39.175714285714285,5.7299999999999995
37,Clear,2013-04-07,1,0.0,0.0,54.15,54.15,2.71
38,Clear,2013-04-08,1,0.0,0.0,40.98,39.44,3.03
39,Clear,2013-04-20,8,9.999999999999999e-05,0.017499999999999998,35.629999999999995,30.985,5.4525
40,Clear,2013-04-21,5,0.0,0.0,34.444,34.444,1.6640000000000001
41,Clear,2013-04-22,1,0.0,0.0,55.47,55.47,5.09
42,Clear,2013-04-26,2,0.0,0.0,39.485,39.485,1.44
43,Clear,2013-04-27,2,0.0,0.0,48.41,48.41,0.965
44,Clear,2013-04-29,2,0.0,0.0,52.83,52.83,2.135
45,Clear,2013-05-01,4,0.0,0.0,71.7,71.7,4.1049999999999995
46,Clear,2013-05-04,1,0.0,0.0,48.21,48.21,0.98
47,Clear,2013-05-08,1,0.0,0.0,50.19,50.19,0.18
48,Clear,2013-05-12,3,0.0,0.0,41.68666666666667,39.85666666666666,3.3900000000000006
49,Clear,2013-05-13,2,0.0,0.0,52.400000000000006,52.400000000000006,1.21
50,Clear,2013-05-14,2,0.0,0.0,57.15,57.15,5.890000000000001
51,Clear,2013-05-15,1,0.0,0.0,75.6,75.6,6.19
52,Clear,2013-05-16,1,0.0,0.0,58.07,58.07,0.04
53,Clear,2013-05-18,2,0.0,0.0,60.68,60.68,1.15
54,Clear,2013-05-19,3,0.0,0.0,60.60666666666666,60.60666666666666,0.11666666666666668
55,Clear,2013-05-24,8,0.0,0.0,44.621249999999996,42.325,4.4675
56,Clear,2013-06-03,3,0.0,0.0,48.39333333333334,48.39333333333334,0.13
57,Clear,2013-06-08,6,0.0,0.0,59.76333333333334,59.76333333333334,0.295
58,Clear,2013-06-11,2,0.0,0.0,65.86,66.175,1.21
59,Clear,2013-06-12,2,0.0,0.0,68.875,69.455,0.445
60,Clear,2013-06-13,4,0.0,0.0,67.39999999999999,67.39999999999999,6.43
61,Clear,2013-06-14,2,0.0,0.0,57.905,57.905,3.7699999999999996
62,Clear,2013-06-17,2,0.0,0.0,65.34,65.34,0.24
63,Clear,2013-06-19,4,0.0,0.0,66.83,66.83,2.27
64,Clear,2013-06-21,1,0.0,0.0,71.8,72.01,2.6
65,Clear,2013-06-23,1,0.0,0.0,78.02,78.73,4.43
66,Clear,2013-06-24,1,0.0002,0.04,78.66,79.38,2.07
67,Clear,2013-06-28,3,0.0,0.0,77.60000000000001,78.39999999999999,4.236666666666667
68,Clear,2013-07-01,3,0.0,0.0,65.76,65.76,3.01
69,Clear,2013-07-04,1,0.0,0.0,71.98,72.3,1.29
70,Clear,2013-07-05,6,0.0,0.0,67.21666666666667,67.44,0.4883333333333333
71,Clear,2013-07-11,6,0.0,0.0,73.92166666666667,73.97833333333334,3.106666666666667
72,Clear,2013-07-12,6,0.0,0.0,66.83166666666666,66.83166666666666,0.6966666666666668
73,Clear,2013-07-13,5,0.0,0.0,76.16,76.188,2.2039999999999997
74,Clear,2013-07-14,6,0.0,0.0,73.65666666666667,74.69833333333332,1.6349999999999998
75,Clear,2013-07-15,1,0.0,0.0,73.53,74.57,0.43
76,Clear,2013-07-17,3,0.0,0.0,77.38666666666667,78.58,0.7233333333333333
77,Clear,2013-07-19,1,0.0,0.0,90.81,97.91,7.16
78,Clear,2013-07-20,2,0.0,0.0,75.04,75.735,1.705
79,Clear,2013-07-21,1,0.0,0.0,68.51,69.07,0.49
80,Clear,2013-07-25,1,0.0,0.0,69.58,69.58,0.36
81,Clear,2013-07-27,2,0.0,0.0,62.01,62.01,1.3199999999999998
82,Clear,2013-07-29,1,0.0,0.0,62.02,62.02,2.64
83,Clear,2013-08-01,2,0.0,0.0,63.449999999999996,63.745000000000005,1.225
84,Clear,2013-08-03,1,0.0,0.0,66.91,67.04,2.28
85,Clear,2013-08-04,2,0.0,0.0,64.32,64.415,1.34
86,Clear,2013-08-07,1,0.0,0.0,73.54,74.7,2.41
87,Clear,2013-08-08,1,0.0,0.0,67.43,67.8,1.39
88,Clear,2013-08-09,5,0.0,0.0,64.316,64.316,0.142
89,Clear,2013-08-11,1,0.0,0.0,62.71,62.71,0.0
90,Clear,2013-08-15,2,0.0,0.0,57.085,57.085,0.8200000000000001
91,Clear,2013-08-16,2,0.0,0.0,60.25,60.25,0.16499999999999998
92,Clear,2013-08-17,5,0.0,0.0,62.358000000000004,62.358000000000004,0.154
93,Clear,2013-08-18,6,0.0,0.0,65.21166666666666,65.33999999999999,0.13
94,Clear,2013-08-20,3,0.0,0.0,68.95333333333333,69.32000000000001,0.5933333333333334
95,Clear,2013-08-21,4,0.0,0.0,76.4675,78.0175,2.75
96,Clear,2013-08-23,2,0.0,0.0,75.555,75.72999999999999,3.785
97,Clear,2013-08-24,3,0.0,0.0,69.39999999999999,69.69,0.8966666666666666
98,Clear,2013-08-25,1,0.0,0.0,68.02,68.02,1.66
99,Clear,2013-08-30,6,0.0,0.0,70.805,71.54833333333335,0.6716666666666667
100,Clear,2013-09-02,1,0.0,0.0,67.58,68.02,2.43
101,Clear,2013-09-03,2,0.0,0.0,63.83,63.83,1.335
102,Clear,2013-09-04,4,0.0,0.0,66.15,66.15,1.6375
103,Clear,2013-09-06,2,0.0,0.0,60.54,60.54,0.935
104,Clear,2013-09-07,1,0.0,0.0,67.62,68.08,0.84
105,Clear,2013-09-09,3,0.0,0.0,73.93666666666667,75.46666666666667,2.86
106,Clear,2013-09-10,4,0.0,0.0,81.225,82.2575,3.16
107,Clear,2013-09-11,1,0.0,0.0,78.09,78.68,3.1
108,Clear,2013-09-13,2,0.0,0.0,59.985,59.985,4.904999999999999
109,Clear,2013-09-14,2,0.0,0.0,59.97,59.97,2.475
110,Clear,2013-09-17,1,0.0,0.0,52.7,52.7,2.05
111,Clear,2013-09-21,4,0.0,0.0,57.17250000000001,57.17250000000001,1.9525
112,Clear,2013-09-22,6,0.0,0.0,51.81,51.81,0.9899999999999999
113,Clear,2013-09-24,5,0.0,0.0,53.272000000000006,53.272000000000006,2.654
114,Clear,2013-09-25,6,0.0,0.0,56.995,56.995,1.4283333333333335
115,Clear,2013-09-26,6,0.0,0.0,61.004999999999995,61.004999999999995,0.9133333333333334
116,Clear,2013-09-27,4,0.0,0.0,57.2825,57.2825,1.0025
117,Clear,2013-09-28,1,0.0,0.0,57.42,57.42,2.87
118,Clear,2013-09-30,3,0.0,0.0,53.373333333333335,53.373333333333335,0.5666666666666667
119,Clear,2013-10-01,2,0.0,0.0,62.019999999999996,62.019999999999996,2.625
120,Clear,2013-10-05,4,0.0,0.0,66.4975,67.1525,0.8875
121,Clear,2013-10-07,1,0.0,0.0,61.57,61.57,4.94
122,Clear,2013-10-08,4,0.0,0.0,58.78,58.78,1.7774999999999999
123,Clear,2013-10-09,7,0.0,0.0,53.58714285714285,53.58714285714285,0.87
124,Clear,2013-10-10,2,0.0,0.0,60.485,60.485,0.575
125,Clear,2013-10-12,2,0.0,0.0,61.67,61.67,2.505
126,Clear,2013-10-13,4,0.0,0.0,54.4875,54.4875,2.4575
127,Clear,2013-10-16,1,0.0,0.0,50.88,50.88,3.89
128,Clear,2013-10-18,3,0.0,0.0,42.14333333333334,42.14333333333334,1.5733333333333333
129,Clear,2013-10-20,2,0.0,0.0,43.84,43.84,1.655
130,Clear,2013-10-22,1,0.0,0.0,31.54,31.54,1.24
131,Clear,2013-10-23,8,0.0,0.0,36.23875,34.7325,4.29125
132,Clear,2013-10-25,2,0.0,0.0,32.25,29.955,3.245
133,Clear,2013-10-26,1,0.0,0.0,43.54,39.33,7.15
134,Clear,2013-10-27,3,0.0,0.0,45.18,45.18,3.6733333333333333
135,Clear,2013-10-28,5,0.0,0.0,37.964000000000006,37.964000000000006,0.526
136,Clear,2013-10-30,1,0.0,0.0,48.12,48.12,0.29
137,Clear,2013-11-02,1,0.0,0.0,42.32,42.32,1.97
138,Clear,2013-11-03,1,0.0,0.0,35.67,35.67,0.26
139,Clear,2013-11-07,3,0.0,0.0,35.93666666666667,35.050000000000004,2.6233333333333335
140,Clear,2013-11-08,3,0.0,0.0,32.443333333333335,32.443333333333335,1.0
141,Clear,2013-11-09,4,0.0,0.0,50.485,48.652499999999996,7.9350000000000005
142,Clear,2013-11-10,4,0.0,0.0,41.375,38.0,5.125
143,Clear,2013-11-12,2,0.0,0.0,26.105,19.6,5.57
144,Clear,2013-11-13,4,0.0,0.0,21.9325,17.775000000000002,3.0949999999999998
145,Clear,2013-11-14,7,0.0,0.0,34.58857142857143,28.622857142857146,7.038571428571428
146,Clear,2013-11-15,2,0.0,0.0,40.144999999999996,36.07,5.795
147,Clear,2013-11-18,3,0.0,0.0,40.156666666666666,35.083333333333336,7.44
148,Clear,2013-11-19,7,0.0,0.0,30.412857142857145,30.412857142857145,1.1157142857142859
149,Clear,2013-11-20,4,0.0,0.0,33.927499999999995,31.700000000000003,3.275
150,Clear,2013-11-23,4,0.0,0.0,25.627499999999998,21.935,3.7624999999999997
151,Clear,2013-11-24,1,0.0,0.0,19.5,13.89,3.82
152,Clear,2013-11-27,1,0.0,0.0,24.94,17.77,6.05
153,Clear,2013-11-29,1,0.0,0.0,23.0,23.0,1.61
154,Clear,2013-11-30,6,0.0,0.0,43.26,39.565,6.141666666666667
155,Clear,2013-12-01,1,0.0,0.0,33.99,33.99,0.6
156,Clear,2013-12-07,1,0.0,0.0,17.98,17.98,2.9
157,Clear,2013-12-12,1,0.0,0.0,-0.78,-9.72,3.96
158,Clear,2013-12-18,2,0.0,0.0,18.485,15.49,3.48
159,Clear,2013-12-27,1,0.004,0.46,38.19,34.96,4.29
160,Clear,2013-12-28,3,0.0,0.0,39.53333333333333,35.660000000000004,5.513333333333333
161,Clear,2013-12-30,2,0.0,0.0,5.78,-1.725,3.775
162,Clear,2013-12-31,4,0.0,0.0,4.890000000000001,-6.938893903907228e-17,3.105
163,Clear,2014-01-03,4,0.0,0.0,0.39749999999999996,0.39749999999999996,0.96
164,Clear,2014-01-04,1,0.0,0.0,23.65,14.15,8.76
165,Clear,2014-01-06,2,0.0,0.0,-12.48,-29.945,8.565000000000001
166,Clear,2014-01-07,2,0.0,0.0,-9.775,-22.854999999999997,5.545
167,Clear,2014-01-08,1,0.0,0.0,1.55,1.55,0.46
168,Clear,2014-01-14,1,0.0,0.0,27.29,22.67,3.97
169,Clear,2014-01-15,1,0.0,0.0,19.84,14.57,3.62
170,Clear,2014-01-19,1,0.0,0.0,12.94,7.61,3.07
171,Clear,2014-01-21,2,0.0,0.0,4.029999999999999,-7.705,6.545
172,Clear,2014-01-24,3,0.0,0.0,-4.4799999999999995,-15.896666666666667,5.083333333333333
173,Clear,2014-01-25,1,0.0,0.0,17.14,4.94,10.58
174,Clear,2014-01-27,1,0.0,0.0,-0.02,-13.0,6.91
175,Clear,2014-01-28,2,0.0,0.0,-6.75,-18.494999999999997,5.04
176,Clear,2014-01-29,6,0.0,0.0,5.213333333333333,-3.421666666666667,4.448333333333333
177,Clear,2014-01-30,1,0.0,0.0,20.47,10.42,8.52
178,Clear,2014-02-03,4,0.0001,0.0125,10.247499999999999,10.247499999999999,0.825
179,Clear,2014-02-06,4,0.0,0.0,3.3500000000000005,-6.62,5.14
180,Clear,2014-02-07,5,0.0,0.0,1.1219999999999999,-4.5600000000000005,3.942
181,Clear,2014-02-09,1,0.0,0.0,13.13,6.55,3.82
182,Clear,2014-02-10,6,0.0,0.0,2.1733333333333333,-2.1883333333333335,3.358333333333333
183,Clear,2014-02-11,6,0.0,0.0,1.6616666666666668,0.5983333333333333,1.3566666666666667
184,Clear,2014-02-12,1,0.0,0.0,1.4,1.4,0.26
185,Clear,2014-02-15,5,0.0,0.0,14.106,10.35,2.416
186,Clear,2014-02-18,4,7.5e-05,0.0225,28.1925,24.985,3.17
187,Clear,2014-02-19,1,0.0,0.0,42.41,39.91,4.23
188,Clear,2014-02-22,2,0.0,0.0,24.68,18.22,5.265000000000001
189,Clear,2014-02-23,2,0.0,0.0,19.725,15.42,3.01
190,Clear,2014-02-24,8,0.0,0.0,16.85,9.040000000000001,5.3475
191,Clear,2014-02-25,1,0.0,0.0,21.1,14.24,5.03
192,Clear,2014-02-26,8,0.0,0.0,5.3725000000000005,-4.6025,5.418749999999999
193,Clear,2014-02-27,5,0.0,0.0,7.218000000000001,-3.732,6.409999999999999
194,Clear,2014-02-28,4,0.0,0.0,3.9975,3.9975,0.7675
195,Clear,2014-03-06,4,0.0,0.0,19.212500000000002,15.4,3.2424999999999997
196,Clear,2014-03-07,1,0.0,0.0,22.19,22.19,1.56
197,Clear,2014-03-09,1,0.0,0.0,21.29,21.29,0.85
198,Clear,2014-03-13,9,0.0,0.0,14.41,14.41,0.6711111111111111
199,Clear,2014-03-14,2,0.0012000000000000001,0.15,44.44,40.305,7.72
200,Clear,2014-03-15,8,0.0,0.0,34.980000000000004,31.846249999999998,3.9375000000000004
201,Clear,2014-03-17,3,0.0,0.0,25.60666666666667,23.22,3.073333333333333
202,Clear,2014-03-18,1,0.0,0.0,31.16,28.37,3.0
203,Clear,2014-03-21,3,0.0,0.0,41.32666666666666,38.300000000000004,4.699999999999999
204,Clear,2014-03-24,4,0.0,0.0,27.924999999999997,27.924999999999997,2.015
205,Clear,2014-03-25,2,0.0,0.0,25.17,17.615000000000002,6.5600000000000005
206,Clear,2014-03-26,11,0.0,0.0,21.471818181818183,19.827272727272728,1.8272727272727274
207,Clear,2014-03-30,3,0.0,0.0,42.14666666666667,42.14666666666667,2.0733333333333337
208,Clear,2014-04-05,4,0.0,0.0,38.4375,37.042500000000004,3.2174999999999994
209,Clear,2014-04-06,3,0.0,0.0,36.11333333333334,36.11333333333334,1.1566666666666667
210,Clear,2014-04-09,6,0.0,0.0,43.93833333333333,43.93833333333333,0.9033333333333333
211,Clear,2014-04-10,1,0.0,0.0,52.45,52.45,7.35
212,Clear,2014-04-11,8,0.0,0.0,57.69,57.69,1.24625
213,Clear,2014-04-16,2,0.0,0.0,30.895,29.05,2.49
214,Clear,2014-04-17,1,0.0,0.0,52.88,52.88,7.82
215,Clear,2014-04-18,4,0.0,0.0,44.0775,41.919999999999995,4.2175
216,Clear,2014-04-19,7,0.0,0.0,38.77428571428572,35.99714285714286,4.2
217,Clear,2014-04-20,2,0.0,0.0,51.045,51.045,2.865
218,Clear,2014-04-22,2,0.0,0.0,50.120000000000005,48.755,6.140000000000001
219,Clear,2014-04-23,3,0.0,0.0,37.98666666666667,34.46666666666666,4.713333333333334
220,Clear,2014-04-26,4,0.0,0.0,47.114999999999995,43.99250000000001,6.482500000000001
221,Clear,2014-04-27,1,0.0,0.0,41.85,38.16,5.68
222,Clear,2014-05-03,3,0.0,0.0,48.94333333333333,46.836666666666666,5.260000000000001
223,Clear,2014-05-05,1,0.0,0.0,52.07,52.07,8.92
224,Clear,2014-05-08,1,0.0,0.0,67.57,67.58,4.01
225,Clear,2014-05-10,3,0.0,0.0,51.68666666666667,51.68666666666667,0.7200000000000001
226,Clear,2014-05-11,1,0.0,0.0,60.66,60.66,2.41
227,Clear,2014-05-18,3,0.0,0.0,57.03,57.03,5.920000000000001
228,Clear,2014-05-20,3,0.0,0.0,71.75333333333333,71.90666666666667,5.666666666666667
229,Clear,2014-05-21,1,0.0,0.0,79.89,81.38,0.53
230,Clear,2014-05-22,3,0.0,0.0,60.156666666666666,60.156666666666666,2.35
231,Clear,2014-05-23,6,0.0,0.0,57.19333333333333,57.19333333333333,1.5916666666666666
232,Clear,2014-05-24,5,0.0,0.0,60.538,60.538,0.992
233,Clear,2014-05-25,3,0.0,0.0,65.43333333333334,65.43333333333334,0.3466666666666667
234,Clear,2014-05-29,2,0.0,0.0,70.66499999999999,70.66499999999999,3.105
235,Clear,2014-05-30,5,0.0,0.0,65.46400000000001,65.46400000000001,1.366
236,Clear,2014-05-31,8,0.0,0.0,65.73125,65.73125,1.125
237,Clear,2014-06-01,4,0.0,0.0,67.8425,67.8425,2.0025
238,Clear,2014-06-03,9,0.0,0.0,71.83888888888889,71.88888888888889,4.728888888888889
239,Clear,2014-06-05,2,0.0,0.0,68.20500000000001,68.20500000000001,2.7199999999999998
240,Clear,2014-06-06,5,0.0,0.0,65.014,65.014,0.166
241,Clear,2014-06-07,8,0.0,0.0,61.95875,61.95875,0.35874999999999996
242,Clear,2014-06-09,1,0.0,0.0,62.86,62.86,1.69
243,Clear,2014-06-10,1,0.0,0.0,58.61,58.61,0.84
244,Clear,2014-06-13,7,0.0,0.0,63.441428571428574,63.441428571428574,3.75
245,Clear,2014-06-14,2,0.0,0.0,65.285,65.285,1.895
246,Clear,2014-06-15,3,0.0,0.0,63.85333333333333,63.85333333333333,3.643333333333333
247,Clear,2014-06-16,5,0.0,0.0,74.068,74.514,1.752
248,Clear,2014-06-28,1,0.0,0.0,75.42,76.32,2.07
249,Clear,2014-06-29,1,0.0,0.0,75.43,76.72,4.63
250,Clear,2014-07-03,2,0.0,0.0,60.08,60.08,1.4949999999999999
251,Clear,2014-07-04,2,0.0,0.0,65.86,65.86,1.365
252,Clear,2014-07-05,1,0.0,0.0,61.87,61.87,0.32
253,Clear,2014-07-09,2,0.0,0.0,70.025,70.025,1.645
254,Clear,2014-07-10,4,0.0,0.0,61.665,61.685,0.2375
255,Clear,2014-07-11,4,0.0,0.0,69.0175,69.0175,0.8825
256,Clear,2014-07-13,1,0.0,0.0,79.98,81.98,3.05
257,Clear,2014-07-14,1,0.0,0.0,66.03,66.03,0.21
258,Clear,2014-07-15,1,0.0,0.0,56.15,56.15,3.88
259,Clear,2014-07-17,1,0.0,0.0,55.31,55.31,0.41
260,Clear,2014-07-19,5,0.0,0.0,62.012,62.012,0.033999999999999996
261,Clear,2014-07-20,1,0.0,0.0,65.38,65.38,0.14
262,Clear,2014-07-21,3,0.0,0.0,70.46666666666667,70.69,1.5033333333333332
263,Clear,2014-07-22,4,0.0,0.0,75.695,76.7975,4.595
264,Clear,2014-07-23,2,0.0,0.0,69.725,69.725,6.915000000000001
265,Clear,2014-07-24,5,0.0,0.0,59.794000000000004,59.794000000000004,1.9920000000000002
266,Clear,2014-07-25,3,0.0,0.0,57.88333333333333,57.88333333333333,0.5266666666666667
267,Clear,2014-07-28,4,0.0,0.0,64.27749999999999,64.27749999999999,6.1925
268,Clear,2014-07-29,2,0.0,0.0,59.135,59.135,0.645
269,Clear,2014-07-30,2,0.0,0.0,71.175,71.175,1.685
270,Clear,2014-07-31,5,0.0,0.0,72.768,72.834,3.2640000000000002
271,Clear,2014-08-01,3,0.0,0.0,66.44333333333334,66.57,0.39999999999999997
272,Clear,2014-08-02,6,0.0,0.0,69.60333333333334,69.64166666666667,0.6616666666666666
273,Clear,2014-08-03,7,0.0,0.0,65.08142857142856,65.08142857142856,0.10857142857142857
274,Clear,2014-08-04,1,0.0,0.0,69.11,69.57,0.6
275,Clear,2014-08-07,3,0.0,0.0,65.36999999999999,65.52333333333334,0.84
276,Clear,2014-08-08,1,0.0,0.0,66.87,67.11,0.61
277,Clear,2014-08-09,4,0.0,0.0,68.2075,68.2125,1.7325
278,Clear,2014-08-13,3,0.0,0.0,57.96333333333333,57.96333333333333,0.8333333333333334
279,Clear,2014-08-14,4,0.0,0.0,65.4425,65.4425,3.5025000000000004
280,Clear,2014-08-15,7,0.0,0.0,61.90142857142856,61.90142857142856,1.3800000000000001
281,Clear,2014-08-16,2,0.0,0.0,63.32,63.32,1.03
282,Clear,2014-08-20,6,0.0,0.0,69.89666666666666,70.42333333333333,0.9466666666666667
283,Clear,2014-09-01,2,0.0,0.0,74.18,75.37,4.165
284,Clear,2014-09-03,5,0.0,0.0,66.96400000000001,67.09,0.438
285,Clear,2014-09-05,1,0.0,0.0,76.03,77.42,3.59
286,Clear,2014-09-07,8,0.0,0.0,62.15125,62.15125,0.47125000000000006
287,Clear,2014-09-08,3,0.0,0.0,58.88666666666666,58.88666666666666,0.3133333333333333
288,Clear,2014-09-14,1,0.0,0.0,45.87,45.87,0.26
289,Clear,2014-09-15,2,0.0,0.0,51.93,51.93,0.45
290,Clear,2014-09-16,4,0.0,0.0,53.247499999999995,53.247499999999995,2.3925
291,Clear,2014-09-17,1,0.0,0.0,60.63,60.63,0.53
292,Clear,2014-09-18,4,0.0,0.0,50.9725,50.9725,0.065
293,Clear,2014-09-19,10,0.0,0.0,61.93699999999999,61.93699999999999,3.367
294,Clear,2014-09-21,1,0.0,0.0,58.84,58.84,4.02
295,Clear,2014-09-23,5,0.0,0.0,50.496,50.496,0.6739999999999999
296,Clear,2014-09-24,3,0.0,0.0,54.303333333333335,54.303333333333335,0.16
297,Clear,2014-09-25,3,0.0,0.0,58.31333333333333,58.31333333333333,0.19333333333333336
298,Clear,2014-09-26,3,0.0,0.0,58.89000000000001,58.89000000000001,0.25999999999999995
299,Clear,2014-09-28,1,0.0,0.0,67.68,67.85,0.18
300,Clear,2014-09-29,5,0.0,0.0,62.872,62.872,0.72
301,Clear,2014-10-01,4,0.0,0.0,52.962500000000006,52.962500000000006,2.345
302,Clear,2014-10-05,1,0.0,0.0,40.52,40.52,2.79
303,Clear,2014-10-08,4,0.0,0.0,51.717499999999994,51.717499999999994,3.1775
304,Clear,2014-10-09,5,0.0,0.0,56.846000000000004,56.846000000000004,2.354
305,Clear,2014-10-10,1,0.0,0.0,43.02,43.02,0.09
306,Clear,2014-10-11,4,0.0,0.0,40.555,40.555,0.16
307,Clear,2014-10-12,4,0.0,0.0,44.44500000000001,44.44500000000001,1.2874999999999999
308,Clear,2014-10-17,6,0.0,0.0,52.47833333333333,52.47833333333333,2.92
309,Clear,2014-10-18,1,0.0,0.0,47.6,47.6,2.17
310,Clear,2014-10-19,3,0.0,0.0,35.696666666666665,35.696666666666665,0.09666666666666666
311,Clear,2014-10-20,2,0.0,0.0,55.17,55.17,2.6950000000000003
312,Clear,2014-10-22,3,0.0,0.0,47.13333333333333,47.13333333333333,1.2533333333333332
313,Clear,2014-10-23,1,0.0,0.0,38.81,38.81,0.8
314,Clear,2014-10-25,3,0.0,0.0,63.70333333333334,63.70333333333334,6.063333333333333
315,Clear,2014-10-26,8,0.0,0.0,48.988749999999996,48.988749999999996,1.19625
316,Clear,2014-10-28,2,0.0,0.0,57.16,57.16,7.795
317,Clear,2014-10-30,4,0.0,0.0,36.905,36.905,0.38
318,Clear,2014-11-02,1,0.0,0.0,30.21,30.21,0.17
319,Clear,2014-11-03,1,0.0,0.0,44.37,41.24,5.55
320,Clear,2014-11-05,3,0.0,0.0,39.99333333333333,39.99333333333333,1.7133333333333336
321,Clear,2014-11-20,7,0.0,0.0,23.318571428571428,14.642857142857142,7.6585714285714275
322,Clear,2014-11-21,6,0.0,0.0,16.651666666666667,15.861666666666666,1.3699999999999999
323,Clear,2014-11-29,5,0.00022,0.052000000000000005,35.395999999999994,31.322000000000003,4.824
324,Clear,2014-12-02,2,0.0,0.0,22.91,20.92,2.125
325,Clear,2014-12-03,4,0.0,0.0,27.462500000000002,21.9925,4.8100000000000005
326,Clear,2014-12-07,4,0.0,0.0,32.5875,32.5875,2.0425
327,Clear,2014-12-12,2,0.0,0.0,25.060000000000002,20.32,3.85
328,Clear,2014-12-26,1,0.0,0.0,37.73,34.36,4.36
329,Clear,2014-12-29,1,0.0,0.0,27.39,27.39,1.72
330,Clear,2014-12-30,2,0.0,0.0,15.739999999999998,9.795,3.665
331,Clear,2014-12-31,5,0.0,0.0,8.946,-0.23200000000000004,5.264
332,Clear,2015-01-01,1,0.0,0.0,16.49,7.06,6.72
333,Clear,2015-01-02,1,0.0,0.0,20.05,20.05,0.32
334,Clear,2015-01-05,3,0.0,0.0,-0.9233333333333333,-11.816666666666668,5.153333333333333
335,Clear,2015-01-06,3,0.0,0.0,5.536666666666666,-1.9000000000000001,3.67
336,Clear,2015-01-07,2,0.0,0.0,2.08,-11.41,7.83
337,Clear,2015-01-08,1,0.0,0.0,-6.61,-18.81,5.34
338,Clear,2015-01-09,3,0.0,0.0,4.6933333333333325,-6.863333333333333,6.5
339,Clear,2015-01-10,6,0.0,0.0,3.9233333333333333,-4.421666666666667,4.319999999999999
340,Clear,2015-01-16,1,0.0,0.0,26.45,26.45,1.7
341,Clear,2015-01-19,2,0.0,0.0,25.814999999999998,25.814999999999998,0.275
342,Clear,2015-01-28,2,0.0,0.0,22.835,22.835,1.62
343,Clear,2015-01-30,3,0.0,0.0,24.24,22.613333333333333,2.83
344,Clear,2015-02-02,1,0.0,0.0,9.98,0.18,5.85
345,Clear,2015-02-05,5,0.0,0.0,8.185999999999998,5.761999999999999,2.762
346,Clear,2015-02-07,2,0.0,0.0,30.225,28.630000000000003,2.955
347,Clear,2015-02-12,1,0.0,0.0,9.91,-2.86,8.95
348,Clear,2015-02-13,3,0.0,0.0,8.406666666666668,8.406666666666668,1.4100000000000001
349,Clear,2015-02-15,2,0.0,0.0,0.73,-11.815000000000001,6.67
350,Clear,2015-02-19,8,0.0,0.0,-2.7087499999999998,-14.91375,5.887499999999999
