,Trip ID,time,summary,precipIntensity,precipProbability,temperature,apparentTemperature,windSpeed,icon
0,bc6f08423e9f194cb63a0d5ec6c6a2dea001e914,2013-11-16T01:45:00,Partly Cloudy,0,0,43.39,40.05,5.59,partly-cloudy-night
1,b2e0ede2b0d907551beda4e8b4b83c143010f63d,2016-09-28T04:45:00,Overcast,0.0005,0.14,53.4,53.4,1.25,cloudy
2,c2155aedc41a27673cd498d0fea754a18132d7f9,2013-12-10T07:15:00,Mostly Cloudy,0,0,7.2,-4.92,7.53,partly-cloudy-day
3,c1e860354f05150021e1bdeb7696314ca3e15608,2014-02-27T09:00:00,Clear,0,0,5.96,-5.93,7.04,clear-day
4,bdff93a935333338e6f2f04f778ad7713a36c9ad,2016-10-31T04:15:00,Clear,0,0,43.05,43.05,1.8,clear-night
5,be7313b87f53e20b46020458e7b019c58f80b223,2016-06-15T09:30:00,Partly Cloudy,0,0,78.07,79.21,3.38,partly-cloudy-day
6,b08cec8ff3328356d388071edbfcf3f0405edfc6,2013-09-16T06:45:00,Overcast,0,0,55.65,55.65,4.99,cloudy
7,c189e7f30cc51e0eb24c7ddbf6d4c9adbdd9f2a7,2014-02-21T11:45:00,Partly Cloudy,0,0,29.46,18.98,13.41,partly-cloudy-day
8,bc486809fdc9602698d026865cbfffafccbc0d11,2013-01-19T02:15:00,Clear,0,0,39.14,34.19,6.85,clear-night
9,b40db62cca32924d1b26ee28ea29b5dab6ccb242,2014-12-26T10:45:00,Partly Cloudy,0,0,44.89,41.36,6.4,partly-cloudy-day
10,c200c2db3839e47997cf9fb7b18beb792c0d931a,2015-07-22T01:00:00,Mostly Cloudy,0,0,67.34,67.34,0.43,partly-cloudy-night
11,bfbea0ad4dd6bd17c0ee4dfd5609eec8109d7955,2014-09-16T08:30:00,Clear,0,0,52.12,52.12,2.88,clear-day
12,bb0f39973c72dfd3e11adbcd4fdfdd67d38f2bed,2013-08-21T05:00:00,Clear,0,0,69.85,70.36,1.37,clear-night
13,b4829b714d09aecc90a6711ad21fda8719a2f166,2014-01-24T10:00:00,Mostly Cloudy,0,0,9.66,-4.42,10.64,partly-cloudy-day
14,be172a6f93ca9d56058c1f9fc7b8eeeb42089127,2013-12-12T07:45:00,Overcast,0,0,2.78,-8.08,5.61,cloudy
15,bb19b588252dd3c638d6592975dd8538ebe979ce,2014-05-21T08:45:00,Mostly Cloudy,0,0,66.73,67.4,0.5,partly-cloudy-day
16,beab727ded9c0abd2b33c29824e0b8c8a6d908eb,2015-10-03T10:45:00,Overcast,0,0,52.63,52.63,7.83,cloudy
17,b77e1d03a0f5d03d49af7c55e5f013b742ee4e22,2017-02-27T10:00:00,Clear,0,0,42.85,42.85,2.46,clear-day
18,c02a2889527c89aa6800b83f32f273290c117a47,2014-10-22T01:00:00,Mostly Cloudy,0,0,47.07,47.07,0.41,partly-cloudy-night
19,bde8f47d0410046762c8b4da7705f7472624afc8,2013-03-09T08:00:00,Drizzle,0.0078,0.7,34.14,30.32,4.22,rain
20,b49b66720f34137d3fe63595429bb609f510dad6,2013-04-27T11:30:00,Partly Cloudy,0,0,63.44,63.44,4.15,partly-cloudy-day
21,c0005e69004ca05d96967be23fc5dd2e54d050dd,2013-12-15T12:15:00,Overcast,0,0,15.17,5.51,6.68,cloudy
22,b825e3f749a4625fa0d06c15d2059f59bc8d22ee,2015-08-22T07:15:00,Clear,0,0,65.28,65.28,0.98,clear-day
23,c127101f6b365206c442c015047c29fc1e5f4244,2016-05-03T05:45:00,Partly Cloudy,0,0,40.49,40.49,0.36,partly-cloudy-night
24,c2db220ba21060b31d7163e5a4b2bdaca388d34a,2014-12-10T06:30:00,Overcast,0,0,31.88,28.09,3.86,cloudy
25,b4e781ee29e10fa9f19bc70664e4c551d22dbe05,2014-01-22T05:15:00,Overcast,0,0,3.74,-3.41,3.37,cloudy
26,b4ae04b678a36cb17611e7a801706983fc0c1690,2016-11-09T02:15:00,Partly Cloudy,0,0,47.68,45.25,5.4,partly-cloudy-night
27,c0a9ed148dc83bde2b7235db4661c98b14df6b1a,2013-11-26T10:30:00,Overcast,0,0,33.88,33.88,2.84,cloudy
28,b4907e196af27b14dc88ae9ec01af15f0e389c6a,2016-09-04T07:00:00,Clear,0,0,60.81,60.81,0.67,clear-day
29,b2f0ef3e948c91d2a9dccac988e233ce6086bc47,2015-05-17T10:15:00,Overcast,0,0,70.68,71.61,4.27,cloudy
30,b0330342ae563257750aefa79b8d177d6fb11d6f,2013-06-03T03:45:00,Clear,0,0,43.14,43.14,0.04,clear-night
31,c3994252e0e33ebce48fbdf1c609b15b47d64a78,2016-01-17T12:45:00,Partly Cloudy,0,0,4.64,-8.22,7.74,partly-cloudy-day
32,b040366e878f6db9303f65eb795709a5dd88105c,2016-12-16T10:15:00,Overcast,0,0,17.12,9.06,5.48,cloudy
33,c0d11d5d9a450465a4e40ef6dd13b1d04576096c,2016-03-17T06:30:00,Clear,0,0,43.17,39.64,5.84,clear-night
34,b8352cf7e1c98523aff8571d933629fb7204f705,2014-12-11T09:15:00,Overcast,0,0,25.78,21.07,3.86,cloudy
35,b078c1d58119d329ac5e956e9f6ef15ae9720995,2014-09-30T05:00:00,Overcast,0,0,52.13,52.13,4.94,cloudy
36,b69950cd09a4adf4a2791f12582c9d8b4cebc765,2017-05-24T06:45:00,Light Rain,0.0218,0.79,53.18,53.18,4.09,rain
37,b25304dd406b729dae623ad3a2fc200078a3634a,2016-11-24T12:15:00,Overcast,0,0,39.81,37.02,4.09,cloudy
38,b57cb64b7cab6e2bde29af0e6c3288f951ed0e97,2016-05-18T07:30:00,Mostly Cloudy,0,0,47.15,47.15,2.26,partly-cloudy-day
39,c08006d94ff29479e085c322deef2b532d9535e7,2013-11-16T08:15:00,Overcast,0,0,48.01,44.8,6.98,cloudy
40,b8f83eb8d973427faf081f047d640a39a4031a22,2013-05-28T11:15:00,Overcast,0,0,71.51,72.25,4.52,cloudy
41,be236d259d46f7a1e76031092cde2e7d6310ca22,2015-07-30T07:00:00,Clear,0,0,68.77,68.77,3.74,clear-day
42,b1933b397c5d96a29703d9426c6e64f36162082f,2013-07-11T11:15:00,Clear,0,0,76.29,76.29,3.59,clear-day
43,b9108e79dc20024e6d9513e6304ab8065f1a1112,2016-09-20T07:30:00,Partly Cloudy,0,0,66.74,67.29,1.16,partly-cloudy-day
44,b3908ed9a7868cf705b88f82a8f18db86e865456,2014-10-05T07:00:00,Mostly Cloudy,0,0,41.3,41.3,2.97,partly-cloudy-day
45,b0fd9193dba9c740b0869475b31ec711313413da,2013-04-07T10:45:00,Partly Cloudy,0,0,50.18,50.18,4.56,partly-cloudy-day
46,b743dd9783d010ee2393890cdc8fa3318e718f73,2016-04-03T12:30:00,Clear,0,0,51.81,51.81,8.88,clear-day
47,b8202efc6f9d97e771184967b47b4724993a3361,2014-12-03T05:30:00,Clear,0,0,27.05,21.68,4.59,clear-night
48,b0df24d4735e903d47a9f50176d9abd4c7da0e8b,2015-08-02T07:45:00,Clear,0,0,74.53,75.4,3.26,clear-day
49,ba2c7d6886af7b12fb80e0ea32eec741051aa2e8,2014-07-15T11:30:00,Mostly Cloudy,0,0,64.23,64.23,6.15,partly-cloudy-day
50,bcd61d57a231bef6a269250ad8cf0dd237f94fc6,2013-05-26T12:15:00,Mostly Cloudy,0,0,64.45,64.45,1.97,partly-cloudy-day
51,b6a6e81054e229350e57978f3c1dc0146c24ed6f,2014-03-30T08:30:00,Clear,0,0,32.91,32.91,0.18,clear-day
52,bd4e4f450506213b4af82ecad818278e9bafc0e4,2016-03-12T11:30:00,Partly Cloudy,0,0,55.73,55.73,0.55,partly-cloudy-day
53,b57372a72ee47b7bc2105780d2fe0169dfffdc59,2013-10-02T02:15:00,Partly Cloudy,0,0,66.52,67.04,1.05,partly-cloudy-night
54,b5448883145d4d73b5f1140beff8949658923230,2014-04-19T02:15:00,Clear,0,0,38.02,34.95,4.08,clear-night
55,bd2995c74597d67f4f1350d6ffa87aceab7a6c36,2015-06-14T01:45:00,Rain,0.1057,0.94,69.92,71.05,0.16,rain
56,b3d39f69c92fb18c57cf43c90e9fcf598b9aa41a,2016-06-04T09:00:00,Mostly Cloudy,0,0,72.9,72.9,4.12,partly-cloudy-day
57,bf90f3778c9217926926dae09ada8ada091f0140,2015-03-05T05:15:00,Clear,0,0,9.71,9.71,2.53,clear-night
58,bdaaecc0114b818a12499a65795fca097ae494b4,2014-07-19T02:45:00,Clear,0,0,61.59,61.59,0.01,clear-night
59,b722fd7b768e17e3660f2866f368502ae659d4df,2015-09-14T07:30:00,Partly Cloudy,0,0,56.91,56.91,3.13,partly-cloudy-day
60,c1632a86462da6280d36e0d4806b4d5a69310d7a,2016-05-28T04:45:00,Partly Cloudy,0,0,70.08,70.68,4.01,partly-cloudy-night
61,b2c809c50ec2a7b28251170036a617a2a13e9bc0,2016-06-01T09:00:00,Rain,0.0578,1,64.17,64.7,0.87,rain
62,bb3f0e73ba783af297a68a2f71b9e561a09f98b0,2013-09-30T08:15:00,Partly Cloudy,0,0,52.92,52.92,0.24,partly-cloudy-day
63,b4b29ac913a9512e746710a940a33dbd2db4f120,2016-06-06T08:45:00,Clear,0,0,72.23,72.25,3.36,clear-day
64,b37547f24dd56e3088c66eebc55c50e8583dcd16,2014-06-11T07:45:00,Drizzle,0.0099,0.61,59.07,59.12,0.73,rain
65,b01339589a90d962418f9a68d961dd257b455315,2013-06-22T01:00:00,Mostly Cloudy,0,0,73.75,74.52,3.98,partly-cloudy-night
66,ba3ad10a397391f8cf5282ed18c096b110304750,2015-03-09T10:00:00,Clear,0,0,41.53,41.53,1.34,clear-day
67,b6afe600d8e7eb42f05effe3b106d06b6ade99bd,2014-07-14T11:15:00,Light Rain,0.022,0.5,71.03,71.34,0.29,rain
68,b51064df86efca7c5be24dc0019e23b3e85cdbb7,2013-02-15T06:15:00,Overcast,0,0,26.74,20.24,5.68,cloudy
69,b9d8508545aefc326a855c872416862d376a9198,2013-07-27T06:00:00,Overcast,0,0,60.3,60.3,3.05,cloudy
70,b008d288d39537e10cbea49c0a8573755f671b5c,2013-10-20T03:00:00,Clear,0,0,44.03,44.03,1.72,clear-night
71,b8d00dc598c040d3bff4c880c3f5d7025456493d,2015-11-13T04:30:00,Partly Cloudy,0,0,39,34.19,6.57,partly-cloudy-night
72,b51082f6a9a6f09fa811fcd10b7e22be167ae46d,2015-09-02T03:30:00,Partly Cloudy,0,0,73.03,74.06,1.01,partly-cloudy-night
73,b4c71fc9d020b885fc5e1a6a26ac5909a74f9d3c,2013-09-05T04:00:00,Partly Cloudy,0,0,69.04,69.62,1.34,partly-cloudy-night
74,b0bba1cd0125808b3e3c5c0109449e0e26768856,2014-05-17T12:00:00,Mostly Cloudy,0,0,54.96,54.96,3.93,partly-cloudy-day
75,b54b2f694d47bd1eedffc9f618caece14c9b165c,2015-04-28T10:15:00,Clear,0,0,52.89,52.89,1.59,clear-day
76,b4af04e23c1c976fc42b3a209791a3c683245c61,2016-02-16T09:45:00,Overcast,0,0,28.77,28.77,1.19,cloudy
77,b3341e25c6f7eaffd9d14f709551d7ba2612401f,2015-03-03T08:45:00,Foggy,0,0,29.06,22.9,5.8,fog
78,c22f4a584f4a90cfa5ab628f12b4726da6f734bb,2013-08-18T04:15:00,Clear,0,0,62.78,62.78,0.05,clear-night
79,c19bfc6134184c4a149d2b40ac7d185fe4777618,2015-06-02T10:30:00,Clear,0,0,65.62,65.62,0.81,clear-day
80,b0dca79cf18d47cc7866338871de50f55aa38546,2014-11-07T08:45:00,Partly Cloudy,0,0,37.62,34.95,3.62,partly-cloudy-day
81,b261cb379ecb3affb56cb4b21cda28faad7b4e6c,2014-08-25T11:45:00,Humid and Mostly Cloudy,0,0,85.45,95.62,1.25,partly-cloudy-day
82,ba57a5ebe0a3cdf685da7ee86787adf99a629545,2013-11-20T07:15:00,Partly Cloudy,0,0,32.7,28.75,4.13,partly-cloudy-day
83,b69b505065822c8910a8ca6ae148a33d333578a0,2015-10-28T09:45:00,Light Rain,0.0123,0.89,56.12,56.12,4.73,rain
84,b788bf021420f9ebee039e260d3144d8134bbf83,2014-02-27T11:30:00,Clear,0,0,8.72,-1.03,5.61,clear-day
85,bcde197758465319cef890f431962fdf4bc8e31c,2015-02-05T08:15:00,Clear,0,0,5.39,5.39,2.29,clear-day
86,bb2b3dddb312d52c014eddb2daf4c0827c700137,2013-03-23T08:00:00,Partly Cloudy,0,0,28.43,28.43,0.46,partly-cloudy-day
87,bdfeee76f894dcf11a469d62fbafa335e6a13575,2016-06-18T10:30:00,Clear,0,0,80.98,81.15,0.74,clear-day
88,b865eac932d9ef406509d18fbcebc6f9b0f797fa,2014-07-31T11:00:00,Clear,0,0,77.65,77.76,4.39,clear-day
89,b79f96e63a64a58cbb98dda8987123e51a398d44,2013-02-19T09:15:00,Mostly Cloudy,0,0,15.05,2.14,10.9,partly-cloudy-day
90,bed09a37e44188ca927c5ee1c6f448ded18467ba,2013-08-17T02:30:00,Clear,0,0,61.88,61.88,0.13,clear-night
91,b59ff316abcc42d609d318c1d035bb3dc233eb77,2014-10-14T01:00:00,Overcast,0,0,65.19,65.59,6.12,cloudy
92,bc9cc0b0a7233f8c689d32dd15fec5a8e3d5f93b,2015-12-04T04:30:00,Overcast,0,0,33.59,29.54,4.36,cloudy
93,c174678e54b1267542bb5fbcdf3fe02199fefa00,2016-03-09T08:45:00,Overcast,0,0,60.67,60.67,5.18,cloudy
94,c0f77b2a6d370a1e484622797d40c2c86016ad36,2013-03-14T04:15:00,Clear,0,0,23.84,23.84,1.15,clear-night
95,c0bbc0c68bfbbbeac91e340ef9e5322b0c7fa3b8,2016-05-05T02:45:00,Overcast,0,0,42.75,34.55,18.07,cloudy
96,b9b869e32ea5141f16ca2ee716e07da877b81e35,2016-02-15T09:15:00,Overcast,0,0,22.63,22.63,2.07,cloudy
97,be88283f021466a16d2ca0db833a7b89776220ec,2014-01-14T06:15:00,Clear,0,0,27.29,22.67,3.97,clear-night
98,bc84bb4e57ecb28a4d1057d5d08866cc20c2db3c,2013-06-08T03:00:00,Clear,0,0,49.88,49.88,0.02,clear-night
99,b0eb1f688e1bc47b74e0381ef062c18467da01f9,2013-12-17T09:30:00,Overcast,0,0,22.81,15.42,5.86,cloudy
100,bb086970dc2043ff801a095e584e4050223c4bef,2014-09-03T10:00:00,Clear,0,0,76.75,76.85,1.08,clear-day
101,c217953cb66e3c76e91f4c1b9504a2468ff94c67,2013-10-17T08:00:00,Light Rain,0.0168,0.9,48.91,48.91,1.15,rain
102,c077ad6bb088b5098555f5280f78de7b5680cb2f,2016-10-18T11:15:00,Mostly Cloudy,0,0,74.12,74.4,5.47,partly-cloudy-day
103,b6d50082815a9e4a4517194c860e13ec88a6bdea,2013-04-18T07:00:00,Rain,0.1165,0.98,48.83,48.83,2.65,rain
104,b1453f5f8d68dcb166d42fba325e278e986c9edd,2014-02-19T07:15:00,Partly Cloudy,0,0,33.24,33.24,2.81,partly-cloudy-day
105,bf343f16cc88f66b306f1aeddb940938c4cb000c,2013-05-17T06:15:00,Overcast,0,0,57.09,57.09,0.69,cloudy
106,b6745e26dc643a4b1abc7a52395b803797d3f80b,2015-09-12T05:00:00,Mostly Cloudy,0.0034,0.3,52.64,52.64,3.75,partly-cloudy-night
107,c3f87b347aab56947564330b85a705c906af087c,2014-01-31T08:15:00,Mostly Cloudy,0,0,18.92,18.92,1.41,partly-cloudy-day
108,b240b72d3543bca443934cb015ae55f2988eb633,2014-03-21T05:00:00,Partly Cloudy,0,0,33.48,33.48,1.43,partly-cloudy-night
109,bae0855c9cc392fb4d4f0f69db8075738d4e0dd1,2015-02-14T04:30:00,Overcast,0,0,27.24,20.91,5.61,cloudy
110,c0e3f994560b728dc698159d820ed73c21f5adb7,2013-01-12T12:00:00,Partly Cloudy,0,0,43.33,38.9,7.47,partly-cloudy-day
111,b6855e43cd595104b5e07d1c855e7d58fd69b88b,2014-06-16T01:30:00,Clear,0,0,72.83,73.24,1.96,clear-night
112,be8580f54c6fd935c4e4c39f400de5cd13d8c995,2014-09-19T08:45:00,Clear,0,0,59.48,59.48,3.81,clear-day
113,bc674bba3b92bad4da48382a8c1967ecff843982,2015-03-30T05:45:00,Clear,0,0,36.56,34.26,3.17,clear-night
114,be1d77a85d3dedb613422344ce2fe47efbe7db62,2015-04-14T11:45:00,Partly Cloudy,0,0,62.67,62.67,2.09,partly-cloudy-day
115,b71e902e02203e6269514aef07f383f4b0fd18c8,2013-05-01T08:15:00,Clear,0,0,69.75,69.75,4.2,clear-day
116,bd23487e844d481d23ebb986d5c083412d672b1f,2015-10-17T11:15:00,Partly Cloudy,0,0,45.33,43.31,4.21,partly-cloudy-day
117,bdeceefa966a97c03ab68bd94a17a9175840da55,2013-11-28T12:00:00,Partly Cloudy,0,0,32,27.24,4.82,partly-cloudy-day
118,b0375d1015b2e27408585117823d6a26356ec55a,2013-12-10T07:30:00,Mostly Cloudy,0,0,7.68,-4.5,7.7,partly-cloudy-day
119,b70580dcad383138bf0036cb4950e382cedf4986,2013-05-24T04:45:00,Clear,0,0,41.67,39.56,3.66,clear-night
120,b6fd1a77030d24a3c93fd4940d244bb363eb67e7,2014-11-10T04:45:00,Mostly Cloudy,0,0,44.72,44.72,1.57,partly-cloudy-night
121,b1cf0ef2467445de2d66e59743c18b10f372a276,2016-10-26T08:15:00,Overcast,0.0027,0.44,46.4,42.32,8.16,cloudy
122,b98a00c021126210523accef78bfdd7780eb71d8,2014-12-30T07:30:00,Partly Cloudy,0,0,11.82,4.52,4.16,partly-cloudy-day
123,bf0bb142610a9c9bd646387f30f4a9019afc999e,2014-12-06T09:30:00,Overcast,0,0,36.11,31.34,5.71,cloudy
124,b6fc5347d6ab7f16a2cef14a97238c5885b588d6,2015-12-13T03:00:00,Mostly Cloudy,0,0,59.91,59.91,3.63,partly-cloudy-night
125,c02e61b00208070180d6fe8354e6bcbd0c4aebe6,2013-02-23T02:15:00,Overcast,0,0,27.87,21.55,5.73,cloudy
126,bcde45a938c4f34724661725996d800224be042a,2014-01-23T07:30:00,Partly Cloudy,0,0,-0.47,-13.4,6.79,partly-cloudy-day
127,b658b66fa24e30b5e5c7115897f03bb4227dba07,2014-03-03T12:15:00,Mostly Cloudy,0,0,15.13,15.13,1.42,partly-cloudy-day
128,b11bb71ea254fd532d3fcbf52b7dc12b18882e3e,2013-02-20T07:15:00,Clear,0,0,9.54,-0.25,5.77,clear-day
129,bd040d16453f3ed5268c77422616913d50131d91,2015-05-25T08:30:00,Mostly Cloudy,0,0,71.78,72.33,7.33,partly-cloudy-day
130,c0154b2b68161ddb3473bdbae27a41906ba07497,2013-08-31T08:45:00,Drizzle,0.0068,0.32,72,72.96,0.8,rain
131,b1520cacabc389a5878b7b55a352f91d89a6d3e7,2013-09-12T09:30:00,Partly Cloudy,0,0,74.41,74.91,0.27,partly-cloudy-day
132,b605cb7fdfdf4ffd5e2b3d67b163cc91f67b9ecd,2014-04-02T10:00:00,Partly Cloudy,0,0,39.26,35.6,5.01,partly-cloudy-day
133,bad5bbe21036e13325edaff5dcaef7813010f08b,2016-08-30T03:00:00,Clear,0,0,72.28,73.62,0.12,clear-night
134,b36514674aca8c97108e366644e4895397482a7e,2013-12-15T02:45:00,Overcast,0,0,21.05,13.16,6.03,cloudy
135,bc2d149e9e51c5190d44a8fbef82eef32875ef78,2014-05-16T08:30:00,Drizzle,0.006,0.54,39.02,35.9,4.31,rain
136,bfd7618ec3d3de1bf4323393863c59a26aa7d455,2015-08-03T04:45:00,Partly Cloudy,0,0,66.95,67.66,0.51,partly-cloudy-night
137,bd4ea2d9b4e05cfeaaf0402d0edcbe26e47abc11,2013-05-16T02:15:00,Clear,0,0,58.07,58.07,0.04,clear-night
138,b16194575d07b6f270e50fe4a54f41ef719b47af,2014-05-14T05:00:00,Overcast,0,0,51.54,51.54,2.6,cloudy
139,c4640bf78222aee6e62aa006dad573fba27e7377,2017-04-26T12:15:00,Overcast,0,0,73.17,73.17,7.84,cloudy
140,b4df208a0f39df887ae6a1bcf3108891ea7d9961,2014-03-18T08:45:00,Partly Cloudy,0,0,34.18,30.73,3.88,partly-cloudy-day
141,c38d2c39b87a44a6ae7eb5f99b976374b4185378,2016-08-20T04:45:00,Mostly Cloudy,0,0,72.63,73.86,3.27,partly-cloudy-night
142,b5666a3064e675a1e9308fb23a657be6bb4d7017,2016-06-26T03:15:00,Clear,0,0,77.62,78.74,4.64,clear-night
143,b25bb1c1756a2cbde20bef4658e375bb6b53c59c,2013-01-28T01:15:00,Light Rain,0.0199,0.6,38.61,33.8,6.45,rain
144,b4b4240018320a0e9f977a3ce8623fdeb9254aea,2014-11-10T04:30:00,Mostly Cloudy,0,0,44.81,44.81,1.32,partly-cloudy-night
145,b85f97ad7cfb28c93b626c2b7b84dc55e4309614,2014-05-11T10:45:00,Partly Cloudy,0,0,73.95,73.95,4.9,partly-cloudy-day
146,b71ece6f441381be211e3b0e2dde3bfc65de459e,2014-10-08T09:15:00,Clear,0,0,52.07,52.07,3.09,clear-day
147,b9e713afa19ed2c37ba4dbf6e046f06f873f9012,2014-10-15T12:15:00,Drizzle,0.0053,0.56,52.8,52.8,3.13,rain
148,b60222484b8255f801ea9bd7cc81f72826e95807,2013-07-10T09:45:00,Mostly Cloudy,0,0,81.78,86.14,4.33,partly-cloudy-day
149,c29559f3a7d39ed345fe6cb4f851d57fbe603202,2015-09-06T11:00:00,Clear,0,0,86.14,90.8,3.07,clear-day
150,bf5c520d7dabad8b2f295000811e2996b391c856,2014-05-03T04:30:00,Partly Cloudy,0,0,47.7,46.22,3.99,partly-cloudy-night
151,b623120e86887acc83a2d9461db35834eb318450,2014-10-21T11:15:00,Overcast,0,0,50.7,50.7,5.9,cloudy
152,c03c433096401a116ef3532e006e8d93911c1e51,2015-07-24T09:30:00,Clear,0,0,79.83,81.49,1.39,clear-day
153,bc8b70bc7248ebfc264b42b62b84428faaa430ea,2016-02-24T08:15:00,Overcast,0,0,35.82,28.09,10.81,cloudy
154,be3db1c6a9158a9ea095b52ff1878659bbc1f48a,2016-07-12T09:30:00,Humid and Mostly Cloudy,0,0,80.26,84.37,5.2,partly-cloudy-day
155,bc7931fc1b88ecce44cad156015d0f6b013422c2,2014-02-18T04:00:00,Mostly Cloudy,0,0,27.93,27.93,2.18,partly-cloudy-night
156,c0825e77ebc6b092978ed1388204f32d42700f0f,2017-05-30T01:45:00,Clear,0,0,57.03,57.03,0.69,clear-night
157,b88a3263bf2a3183fec8a2ca27654b6341d75fbf,2014-09-25T07:00:00,Partly Cloudy,0,0,59.03,59.03,0,partly-cloudy-day
158,bd0b25da8473686f920beb41b8289073f78e42b5,2015-02-27T10:15:00,Clear,0,0,13.25,6.96,3.65,clear-day
159,bd467e216cd1bd1e69f48ea94d79c67ace7857ed,2013-08-30T01:45:00,Clear,0,0,70.75,71.44,0,clear-night
160,bd8dccecfd387e20ad3fd7385b150463fcdf8f18,2016-01-25T08:00:00,Partly Cloudy,0,0,29.04,25.83,3.09,partly-cloudy-day
161,b2e66de1732b652b928c2f4ba85994e8316d39a0,2016-04-07T06:30:00,Overcast,0,0,37.69,33.08,5.9,cloudy
162,bc24272625d0450b70ffbf325e542fc9c17cf500,2014-12-22T10:00:00,Overcast,0,0,34.55,30.78,4.23,cloudy
163,bb688a7073d00a4d372baf4368498a7da48cc5b1,2016-03-19T03:30:00,Overcast,0,0,35.67,35.67,1.76,cloudy
164,be7939bbf363610c9f4fd0742a2baa16fd35c6d2,2015-10-02T07:45:00,Clear,0,0,53.2,53.2,8.01,clear-day
165,b8eacce38b3b9b6e866b4a2a29f5a18f7165e421,2015-04-19T05:15:00,Partly Cloudy,0,0,51.88,51.88,3.18,partly-cloudy-night
166,be2015d680910a6fca306b33dc6854b7dde2cb1a,2013-07-17T04:30:00,Clear,0,0,77.55,78.74,0.76,clear-night
167,b49c093aa76a121245e61ee6290dde57881e69bd,2016-05-05T09:00:00,Partly Cloudy,0,0,46.59,42.92,7.32,partly-cloudy-day
168,c1cb2f8610d9fcb9b60a4b66d06be911f12d9b1c,2017-03-16T02:30:00,Clear,0,0,22.89,22.89,2.98,clear-night
169,b76e235f4a212ceb507e951466547722c0551df5,2013-03-15T02:15:00,Partly Cloudy,0,0,31.85,28.63,3.39,partly-cloudy-night
170,c4386a8389ddd680004479278ba02a2f0919562f,2014-09-21T08:30:00,Partly Cloudy,0,0,59.28,59.28,6.31,partly-cloudy-day
171,b15a8d41175a33ad86cdd77d330e9b10293870a3,2013-12-04T02:15:00,Overcast,0,0,49.21,49.21,2.84,cloudy
172,ba00f5926442e289318c95c90be8f53ba537bd48,2014-02-01T11:45:00,Foggy,0,0,30.36,26.22,3.97,fog
173,b4c445c29c6327ac2563e1a445e070219445c754,2016-04-22T11:30:00,Overcast,0,0,43.97,37.38,13.44,cloudy
174,ba3519b4da856dff6ec4b42889946847b2b7ff53,2013-09-11T07:00:00,Mostly Cloudy,0,0,75.84,76.48,1.93,partly-cloudy-day
175,c116fc821b3a9d19a4654a4fd21c9a89bfbbb0c1,2013-04-05T10:15:00,Clear,0,0,42.6,37.99,7.52,clear-day
176,b07f0151564f4b4f9a3c8e974d25657761178624,2015-01-17T06:00:00,Partly Cloudy,0,0,36.09,31.04,6.08,partly-cloudy-night
177,bc91f4b105cf708c8be57cbb2070f0dce4ea3d8d,2015-02-28T01:15:00,Clear,0,0,3.41,3.41,0.45,clear-night
178,b8a8de275611dd244a8bc3a0324dbe613be84123,2016-03-21T10:45:00,Clear,0,0,41.25,41.25,1.54,clear-day
179,be8341f5cf2c9cdea8527509d85a33f68270bf95,2013-03-29T12:30:00,Clear,0,0,51.37,51.37,1.12,clear-day
180,b4686b9ebb92fdb36fb87707f1068dd08d41e8b5,2015-04-01T12:00:00,Clear,0,0,65.02,65.02,3.22,clear-day
181,b06f975c2d655d6296708286a61aed0ea408f1e4,2015-03-31T09:00:00,Overcast,0,0,41.77,38.63,4.89,cloudy
182,b55466e4594f75ccc990b927547458d306056871,2013-11-21T05:00:00,Overcast,0,0,43.28,43.28,1.92,cloudy
183,bdf12c72f86515348a15af032ffe1734d1b421ca,2013-04-20T10:15:00,Clear,0.0002,0.02,37.83,33.39,5.69,clear-day
184,b29e43fc21db2305d85b7fe4293539c041c8f5f9,2016-03-14T09:00:00,Overcast,0,0,45.84,45.84,0.27,cloudy
185,b3700047dea001a7ea48d2af51298a6c55dba487,2014-02-24T09:00:00,Clear,0,0,17.2,9.05,5.58,clear-day
186,b7c33bfe947b3005e728db0049251aa0da7234d2,2016-06-05T06:00:00,Partly Cloudy,0,0,61.91,62.02,1.34,partly-cloudy-day
187,b689ffe62fd94a825bae4045d0da07f35fad85d4,2015-07-29T10:30:00,Mostly Cloudy,0,0,80.61,84.71,3.61,partly-cloudy-day
188,c2925b8cc61997a2ad78144158fee9ee988f7cf5,2014-06-18T01:30:00,Partly Cloudy,0,0,80.24,83.58,5.01,partly-cloudy-night
189,bd28c6c0d473ad3988268ee5847a90908ce25124,2013-02-23T04:15:00,Overcast,0,0,25.91,19.27,5.67,cloudy
190,bfb3113f4eec15a739a930470f944b07d0fcadc4,2015-01-31T02:30:00,Overcast,0,0,25.31,25.31,2.49,cloudy
191,bc4175c6d0ba9bfeee8c9ce16c429f42187f5f6d,2017-01-05T08:30:00,Mostly Cloudy,0,0,7.55,0.2,3.77,partly-cloudy-day
192,b935088ae76f71bef3cbfe327812f13844e512fe,2013-07-30T06:15:00,Partly Cloudy,0,0,60.02,60.02,0.44,partly-cloudy-day
193,c1a3cfeb0fe8c52e7dd3bbe41c43011250c70437,2016-06-14T10:45:00,Partly Cloudy,0,0,79.39,79.93,2.43,partly-cloudy-day
